timestamp,0286,0531,0165,0611,0122,0154,0258,0116,0153,0222,0244,0255,0256,0252,0152,0253,0254,0134,0251,0641,0235,0133,0501,0204,0212,0155,0201,0161,0602,0144,0119,0246,0221,0151,0241,0166,0422,0115,0411,0421,0502,0242,0603,0621,0211,0121,0132,0118,0601,0141,0214,0431,0202,0231,0213,0412,0521,0541,0156,0131,0257,0551,0243
2026-03-10 02:50:00,1.797,0.889,1.166,2.888,0.0,3.665,1.833,2.055,3.463,3.054,2.388,1.055,2.744,1.166,1.764,1.833,3.721,0.555,0.833,1.277,2.666,3.499,0.0,1.111,4.109,2.166,1.777,2.777,4.221,3.887,1.503,1.993,2.499,2.94,1.888,2.555,1.277,2.499,7.219,1.555,1.166,3.61,3.276,3.11,3.665,1.833,2.943,2.332,1.555,3.276,0.833,2.499,0.278,3.499,0.944,5.22,1.388,2.499,1.95,4.609,1.722,2.999,3.499
2026-03-10 02:55:00,1.699,1.166,0.777,3.443,0.777,4.165,2.055,1.999,3.691,3.554,2.555,0.333,2.417,1.222,1.699,2.332,3.443,0.666,1.61,1.666,1.888,2.999,0.0,0.833,3.943,2.777,2.055,2.666,3.61,3.61,1.895,1.731,2.832,2.581,2.11,3.11,1.222,2.277,7.108,1.277,1.111,3.165,2.61,2.555,3.665,1.277,3.276,2.943,1.0,3.832,0.444,2.388,0.777,3.388,1.055,4.609,1.277,2.221,2.2,4.387,0.555,2.777,3.443
2026-03-10 03:00:00,1.666,0.666,0.611,2.555,0.722,4.443,1.833,2.11,3.103,4.165,2.388,0.5,2.613,1.222,0.947,2.11,3.721,1.0,1.166,2.166,1.666,2.499,0.278,0.722,3.388,2.555,2.11,2.999,4.387,4.998,1.241,1.829,2.943,2.875,1.999,2.832,1.166,2.221,7.441,1.555,0.611,2.832,2.832,3.054,3.832,1.777,2.777,3.11,1.166,3.665,0.444,2.221,0.889,2.777,1.388,5.109,1.722,2.221,2.45,4.054,1.999,3.721,3.721
2026-03-10 03:05:00,1.339,1.0,0.722,2.943,1.055,4.498,1.444,1.944,3.005,4.276,1.666,1.277,2.254,0.944,0.882,2.221,3.499,0.278,2.11,1.555,1.944,2.721,0.0,0.0,4.221,1.999,2.055,2.777,4.221,3.998,1.274,1.731,2.999,2.809,2.11,3.499,1.0,1.61,7.108,1.388,0.666,2.888,2.388,2.888,3.721,2.055,2.832,2.777,1.444,3.887,0.555,1.777,1.055,3.443,1.111,3.998,1.444,1.999,1.95,4.72,1.61,3.054,3.388
2026-03-10 03:10:00,1.241,0.889,0.666,3.443,1.388,4.109,1.499,1.944,2.842,3.887,2.166,0.833,1.927,1.055,1.045,2.221,4.165,0.0,1.777,1.666,1.555,2.277,0.0,0.444,3.499,2.61,1.888,2.721,3.832,3.665,1.274,1.731,2.777,2.777,1.833,3.443,1.388,1.666,7.164,1.333,1.0,2.888,2.61,2.443,4.498,1.833,3.165,2.721,1.111,3.721,0.889,1.999,0.611,2.832,1.166,3.665,1.277,0.889,2.2,4.221,1.499,3.054,3.499
2026-03-10 03:15:00,1.47,0.333,0.889,3.11,1.277,3.943,1.555,2.055,2.711,3.276,2.166,0.167,2.287,1.222,1.437,1.666,4.72,0.611,2.61,1.61,1.833,2.721,0.0,0.0,3.554,2.832,1.666,2.943,4.998,3.054,1.241,2.287,3.554,3.561,2.11,4.221,2.055,1.999,6.942,1.61,0.777,3.165,2.443,0.777,4.665,2.277,3.388,2.443,1.333,3.499,1.166,1.666,1.055,2.888,1.166,3.61,0.722,1.555,2.7,4.276,1.111,3.276,3.554
2026-03-10 03:20:00,1.111,0.666,0.722,5.054,0.333,3.832,2.166,1.944,2.875,3.165,2.61,0.555,2.058,1.333,1.731,1.555,5.054,0.5,2.388,1.999,1.888,2.166,0.0,0.0,3.61,1.722,1.333,2.721,6.553,3.665,1.241,2.221,3.887,2.515,1.999,4.276,2.11,2.11,7.386,1.333,1.333,3.332,1.333,0.722,3.665,2.388,2.999,2.61,0.722,3.388,1.111,0.666,0.777,2.999,1.277,5.553,1.111,0.944,2.7,3.665,1.166,3.388,3.11
2026-03-10 03:25:00,1.078,1.111,1.111,4.942,0.0,3.776,1.555,2.277,2.875,3.443,2.499,0.611,1.96,1.277,1.568,1.999,4.942,0.5,2.499,1.444,1.722,2.499,0.167,0.944,3.499,2.055,1.111,2.888,5.553,3.887,1.241,2.254,3.943,2.483,2.388,3.499,1.777,2.332,7.441,1.666,1.277,2.166,2.221,1.61,4.221,2.221,2.555,2.943,1.444,2.832,0.889,0.167,0.833,3.221,1.111,5.276,1.111,1.111,2.2,3.721,0.5,3.499,3.443
2026-03-10 03:30:00,0.98,0.777,1.222,4.887,0.111,3.443,1.555,2.221,3.463,3.443,2.61,1.388,2.385,1.333,2.058,2.11,4.554,0.777,2.999,1.444,2.332,3.054,0.333,1.0,3.721,2.61,2.277,2.943,6.109,3.388,1.209,2.385,3.721,2.744,2.499,4.221,1.222,2.11,7.33,1.833,0.722,1.722,2.055,0.944,4.387,2.555,2.555,2.443,1.222,3.276,0.889,0.167,0.777,3.499,1.222,5.609,0.944,1.166,2.2,3.665,1.888,3.554,3.054
2026-03-10 03:35:00,1.339,0.389,0.889,3.61,0.666,3.61,1.388,2.166,3.397,3.499,2.499,0.666,2.025,1.166,1.666,2.388,4.609,0.889,3.665,1.888,2.555,2.999,0.5,1.166,3.554,2.332,1.944,2.999,4.498,3.665,1.209,1.96,3.388,3.299,2.055,3.61,1.222,2.055,7.441,1.388,0.666,1.833,1.833,1.055,4.054,2.61,2.832,2.832,1.277,4.831,0.722,0.167,0.555,3.887,1.166,3.554,0.944,0.722,2.95,3.665,1.166,4.387,3.332
